-.84341754E-03, -.50101883E-03, .55264311E-04, .14184731E-05, .22667127E-02, .87936378E-05, .50182116E-05, .14984136E-01, .15485158E-01, .80213070, 1.6462944, 9.4005537, .12373754, .15474553, .76761258E-04
-.96982095E-03, -.50951017E-03, .55264311E-04, .31489108E-06, .26410848E-02, .97073553E-05, .55458772E-05, .16557749E-01, .17067261E-01, .80116093, 1.6443286, 9.4005537, .12278758, .15396467, .76723751E-04
-.10140610E-02, -.47899049E-03, .55264311E-04, .15993116E-08, .28054728E-02, .10130170E-04, .57944385E-05, .17296880E-01, .17775873E-01, .80014700, 1.6422732, 9.4005537, .12167526, .15291081, .76565346E-04
-.76109066E-03, -.39492879E-03, .55264311E-04, .15956454E-08, .21245789E-02, .93656927E-05, .53632816E-05, .16007090E-01, .16402017E-01, .79938567, 1.6407299, 9.4005537, .12120987, .15191381, .76401673E-04
-.50954986E-03, -.30535582E-03, .55264311E-04, .15928318E-08, .14541916E-02, .78964194E-05, .45253832E-05, .13505587E-01, .13810942E-01, .79887611, 1.6396970, 9.4005537, .12148178, .15202262, .75973243E-04
-.54874044E-03, -.26125374E-03, .55264311E-04, .15904630E-08, .16177335E-02, .71117474E-05, .40783593E-05, .12172170E-01, .12433425E-01, .79832745, 1.6385849, 9.4005537, .12159595, .15241274, .74782052E-04
-.10553194E-02, -.23909329E-03, .55264311E-04, .15877349E-08, .31737774E-02, .68052555E-05, .39065462E-05, .11660206E-01, .11899298E-01, .79727203, 1.6364450, 9.4005537, .12010206, .15157466, .73469877E-04
-.91103761E-03, -.19575001E-03, .55264311E-04, .15849121E-08, .27814859E-02, .57163284E-05, .32854373E-05, .98075122E-02, .10003264E-01, .79636103, 1.6345981, 9.4005537, .11891418, .15001909, .72553485E-04
-.87916339E-03, -.17840983E-03, .55264311E-04, .15824370E-08, .27028874E-02, .52104524E-05, .29980881E-05, .89513799E-02, .91297906E-02, .79548186, 1.6328158, 9.4005537, .11780541, .14867169, .72291055E-04
-.92974264E-03, -.18724226E-03, .55264311E-04, .15801723E-08, .28470298E-02, .54111156E-05, .31170871E-05, .93086567E-02, .94959000E-02, .79455203, 1.6309305, 9.4005537, .11648217, .14739856, .71427952E-04
-.84772613E-03, -.17453090E-03, .55264311E-04, .15782037E-08, .26119305E-02, .49690279E-05, .28652742E-05, .85585536E-02, .87330844E-02, .79370427, 1.6292119, 9.4005537, .11550826, .14642157, .70041657E-04
-.10315304E-02, -.21606887E-03, .55264311E-04, .15758950E-08, .31257176E-02, .61709939E-05, .35630758E-05, .10644786E-01, .10860855E-01, .79267275, 1.6271204, 9.4005537, .11396177, .14458810, .72163057E-04
-.11206135E-02, -.30220189E-03, .55264311E-04, .92407015E-06, .33051572E-02, .94546876E-05, .54660441E-05, .16329166E-01, .16631369E-01, .79155207, 1.6248481, 9.4005537, .11235657, .14283304, .77355340E-04
-.10409893E-02, -.24688267E-03, .55264311E-04, .15807216E-08, .31209337E-02, .89188852E-05, .51632314E-05, .15422620E-01, .15669502E-01, .79051089, 1.6227368, 9.4005537, .11093459, .14108923, .77389377E-04
-.88912091E-03, -.19332400E-03, .55264311E-04, .42656765E-06, .27153923E-02, .78379999E-05, .45429792E-05, .13569436E-01, .13762759E-01, .78962177, 1.6209340, 9.4005537, .10993710, .13974264, .77361190E-04
-.83495944E-03, -.16652734E-03, .55264311E-04, .15762360E-08, .25792175E-02, .72917151E-05, .42309139E-05, .12637943E-01, .12804471E-01, .78878695, 1.6192410, 9.4005537, .10908995, .13876393, .77047553E-04
-.10072471E-02, -.16993523E-03, .55264311E-04, .15727248E-08, .30965910E-02, .82219303E-05, .47760773E-05, .14266699E-01, .14436633E-01, .78777969, 1.6171985, 9.4005537, .10770794, .13763995, .76041761E-04
-.10377435E-02, -.13711286E-03, .55264311E-04, .15690643E-08, .32222276E-02, .78128223E-05, .45442589E-05, .13573477E-01, .13710587E-01, .78674185, 1.6150938, 9.4005537, .10612504, .13580251, .74777017E-04
-.88204205E-03, -.10427742E-03, .55264311E-04, .15659356E-08, .27849670E-02, .65096724E-05, .37907114E-05, .11323415E-01, .11427692E-01, .78585994, 1.6133053, 9.4005537, .10498830, .13442898, .73402611E-04
-.10230662E-02, -.93187002E-04, .55264311E-04, .15629231E-08, .32235116E-02, .61357832E-05, .35773878E-05, .10687384E-01, .10780572E-01, .78483689, 1.6112306, 9.4005537, .10335897, .13273005, .71986935E-04
-.10559566E-02, -.82851999E-04, .55264311E-04, .15600298E-08, .33340433E-02, .56012036E-05, .32699716E-05, .97703869E-02, .98532382E-02, .78378099, 1.6090890, 9.4005537, .10159601, .13075642, .70652895E-04
-.11225657E-02, -.75704680E-04, .55264311E-04, .15572025E-08, .35433571E-02, .52102487E-05, .30459007E-05, .91022486E-02, .91779549E-02, .78265834, 1.6068120, 9.4005537, .99578671E-01, .12847151, .69373906E-04
-.10686371E-02, -.69736125E-04, .55264311E-04, .15545079E-08, .33865799E-02, .47246986E-05, .27659730E-05, .82672872E-02, .83370218E-02, .78158963, 1.6046444, 9.4005537, .97707666E-01, .12607522, .68920039E-04
-.10624283E-02, -.81351347E-04, .55264311E-04, .15520363E-08, .33554577E-02, .55007799E-05, .32246537E-05, .96399067E-02, .97212587E-02, .78052711, 1.6024894, 9.4005537, .95901936E-01, .12388112, .70279333E-04
-.10778313E-02, -.83880208E-04, .55264311E-04, .15496783E-08, .33992589E-02, .58877590E-05, .34561349E-05, .10333261E-01, .10417144E-01, .77944922, 1.6003031, 9.4005537, .94077706E-01, .12177449, .70982969E-04
-.10987091E-02, -.76725293E-04, .55264311E-04, .15473350E-08, .34699312E-02, .56709314E-05, .33334163E-05, .99675339E-02, .10044258E-01, .77835047, 1.5980742, 9.4005537, .92165485E-01, .11955742, .70440750E-04
